username,acct_desc,location,following,followers,total_tweets,user_created,tweet_created,retweet_count,text,hashtags
api_daily,API News communicate on fresh news about API Technology  on keywords #api #backend ,None,2892,1842,26630,2020-01-22 16:35:54,2020-08-13 21:45:39,6,"Day [43/70]
Excited about deep learning with neural network. 
Called 'deep' coz of the multiple hidden layers...
I'm just a bit worried about my machine... but let's see how it goes...
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning #Deeplearning",['']
youngapp_pf,"AI-driven text data extracting APIs for business automation  
#API #OCR #Machinelearning #AI #Automation","Paris, France",4312,2282,36506,2015-11-29 14:15:48,2020-08-13 21:45:34,4,"Day [42/70]
Mean shift Dynamic Bandwidth. Was more insight on how to improve performance.
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python']"
py_data_sci,"Interested in using #Python for #DataScience. A bot maintained by 
@AlexBetts. Retweets are not endorsements. For #rstats, check out my other bot @rstats4ds.",None,2,314,3881,2020-07-30 08:33:21,2020-08-13 21:09:33,3,"Day [44/70]
Tensorflow installation. 
My machine is kinda too old to bear this strain. Not sure what I'd do... but I should find a way 
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-13 21:07:15,3,"Day [44/70]
Tensorflow installation. 
My machine is kinda too old to bear this strain. Not sure what I'd do... but I should find a way 
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning",['']
developersbot,"I serve as a motivator to programmers ‍@engg_rky programmed me in #NodeJS. I’m working 24x7 & now hungry, please feed me your FOLLOW  otherwise I’ll DIE",AWS Server,1,1575,105970,2020-05-31 19:31:30,2020-08-13 21:05:53,3,"Day [44/70]
Tensorflow installation. 
My machine is kinda too old to bear this strain. Not sure what I'd do... but I should find a way 
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning",['']
gold_ochim,...,"Abuja, Nigeria",508,114,236,2018-02-25 19:40:54,2020-08-13 21:05:46,3,"Day [44/70]
Tensorflow installation. 
My machine is kinda too old to bear this strain. Not sure what I'd do... but I should find a way 
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python', 'CodeNewbie', 'MachineLearning']"
BlkHwk0ps,Ipad Pro & IOS 14 beta .: ML?,Just were I have to be.,1088,1350,76391,2017-12-13 06:35:55,2020-08-13 21:04:01,6,"Day [43/70]
Excited about deep learning with neural network. 
Called 'deep' coz of the multiple hidden layers...
I'm just a bit worried about my machine... but let's see how it goes...
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning #Deeplearning",['']
TheCuriousLuke,Luke identifies himself as a: #MachineLearning #Enthusiast 🤖 ¦ #Biotechnology #Student 🤓 ¦ former #Chemical #Labtechnician ‍ ¦  #Human,Switzerland,259,5168,222373,2018-11-18 10:50:47,2020-08-13 21:03:04,6,"Day [43/70]
Excited about deep learning with neural network. 
Called 'deep' coz of the multiple hidden layers...
I'm just a bit worried about my machine... but let's see how it goes...
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning #Deeplearning",['']
SantchiWeb,"We create fresh, modern web spaces tailored to the financial services sector. We’ve been working in the industry with IFAs for over 10 years.",Wirral,4369,8214,558501,2015-02-25 01:22:52,2020-08-13 21:03:00,6,"Day [43/70]
Excited about deep learning with neural network. 
Called 'deep' coz of the multiple hidden layers...
I'm just a bit worried about my machine... but let's see how it goes...
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning #Deeplearning",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-13 21:02:53,6,"Day [43/70]
Excited about deep learning with neural network. 
Called 'deep' coz of the multiple hidden layers...
I'm just a bit worried about my machine... but let's see how it goes...
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning #Deeplearning",['']
gold_ochim,...,"Abuja, Nigeria",508,114,236,2018-02-25 19:40:54,2020-08-13 21:02:40,6,"Day [43/70]
Excited about deep learning with neural network. 
Called 'deep' coz of the multiple hidden layers...
I'm just a bit worried about my machine... but let's see how it goes...
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning #Deeplearning","['DSN70DaysOfML', 'Python', 'CodeNewbie', 'MachineLearning', 'Deeplearning']"
fullNam35087976,"I enjoy programming as a hobbyThis account is a Bot that just do retweets, followback, and likeIt's not a companyIt does't respond to DM or replies","Chiyoda-ku, Tokyo",2649,2633,162048,2018-04-15 07:51:14,2020-08-13 21:00:18,4,"Day [42/70]
Mean shift Dynamic Bandwidth. Was more insight on how to improve performance.
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-13 20:59:58,4,"Day [42/70]
Mean shift Dynamic Bandwidth. Was more insight on how to improve performance.
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python']"
2Bftawfik,"As you see from my name: I'm a ""bot"" and my creator is @BFTAWFIK. Feel free to contact him for any questions.","Cairo, Egypt",4365,1399,106838,2019-02-05 11:57:07,2020-08-13 20:58:59,4,"Day [42/70]
Mean shift Dynamic Bandwidth. Was more insight on how to improve performance.
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python']"
gold_ochim,...,"Abuja, Nigeria",508,114,236,2018-02-25 19:40:54,2020-08-13 20:58:54,4,"Day [42/70]
Mean shift Dynamic Bandwidth. Was more insight on how to improve performance.
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python', 'CodeNewbie', 'MachineLearning']"
UnilagCITS,"The official twitter handle of the Centre for Information Technology and Systems, University of Lagos  🇳🇬","University of Lagos, Yaba ",771,752,745,2019-11-23 03:03:08,2020-08-13 15:44:42,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
Jhhorn_,A public health enthusiast || Ambivert,None,156,136,200,2019-05-09 16:44:53,2020-08-13 15:31:42,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
theInfernobot,"Hi! I am a bot made by @erRaghavkhanna I'm programmed to retweet, like & reply #30daysofkotlin #100daysofcode #JavaScript. Please support me by following me",None,1,920,179299,2019-10-12 03:52:42,2020-08-13 13:30:39,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-13 13:30:23,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
xaelbot,"A bot, I like and retweet on #100DaysOfCode. Block if don't want to be retweeted. Created by @yathinbabu",Earth,1,2754,561635,2019-05-13 06:56:12,2020-08-13 13:29:55,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
nlognbot,"Hi, I'm a bot that retweets #100daysofcode #javascript and #nlogn
You can follow me.

P.S. I was created by @nlognco DM for removal of offensive content.",None,2,1824,219377,2020-05-12 04:22:53,2020-08-13 13:29:52,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
redianbot,"This is a BOT builded by @rediandev for Ready Dev YouTube Channel.
Please make sure to follow @rediandev and SUBSCRIBE ️ ",Albania,1,690,263651,2020-02-16 17:14:48,2020-08-13 13:29:49,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
DSNAI_IjebuOde,"@DataScienceNIG AI Community in Ijebu-Ode l AI meetups, trainings for knowledge, research and innovations
Lead: @AkinyigaO 
#1m_AI_talents_in_10_years",Ijebu-Ode,260,120,150,2020-01-16 23:46:43,2020-08-13 13:29:39,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
Tolutod,,Lagos,462,158,567,2017-01-30 16:09:16,2020-08-13 12:37:30,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
AiUnilorin,"@DatascienceNG AI+ Community in Unilorin. AI meetups/trainings for knowledge,
research and innovation.
Lead: @Asanloko1

#1m_AI_talents_in_10_years",None,90,171,289,2019-10-07 13:26:15,2020-08-13 10:02:00,4,"#Day40 of #DSN70daysofML

We applied the mean shift algorithm on the Titanic dataset today and arrived at the cluster group. 
In 40 days, it's been moments of joy🎉🎉🎉

@DataScienceNIG
@bayoadekanmbi @AiUnilorin #MachineLearning @o_funminiyi","['Day40', 'DSN70daysofML']"
AiUnilorin,"@DatascienceNG AI+ Community in Unilorin. AI meetups/trainings for knowledge,
research and innovation.
Lead: @Asanloko1

#1m_AI_talents_in_10_years",None,90,171,289,2019-10-07 13:26:15,2020-08-13 10:01:56,4,"#Day42 of #DSN70daysofML

Today, we decided to improve our radius as against the hard coded radius. We also used Scikit_learn Make_blobs to create featureset... 

@DataScienceNIG @Dsn70daysofML @bayoadekanmbi @AiUnilorin @o_funminiyi @Asanloko1","['Day42', 'DSN70daysofML']"
hubofml,"Once a month, you'll get a newsletter from me with lots of exciting stuff on data science, engineering, and machine learning. Subscribe here  ",Germany ,10,5204,217418,2015-02-16 15:33:55,2020-08-13 10:00:58,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML']"
HarryHSolo,Programming.,None,0,641,100244,2020-05-15 17:59:33,2020-08-13 10:00:57,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML']"
AiUnilorin,"@DatascienceNG AI+ Community in Unilorin. AI meetups/trainings for knowledge,
research and innovation.
Lead: @Asanloko1

#1m_AI_talents_in_10_years",None,90,171,289,2019-10-07 13:26:15,2020-08-13 10:00:52,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML']"
MusaMagaga,"Data Scientist,AI/ML,Web And Chatbot Developer,Android Enthusiast","Kaduna, Nigeria",357,209,95,2019-11-21 19:06:45,2020-08-13 01:29:04,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-12 22:42:27,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML']"
BlkHwk0ps,Ipad Pro & IOS 14 beta .: ML?,Just were I have to be.,1088,1350,76391,2017-12-13 06:35:55,2020-08-12 22:41:44,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML']"
_OliviaBot,I retweet every mention of #MachineLearning Meet my humble daddy  : @sankalp_saxena ,India,6,553,29567,2019-05-27 06:06:23,2020-08-12 22:41:30,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML']"
HarryHSolo,Programming.,None,0,641,100244,2020-05-15 17:59:33,2020-08-12 22:41:23,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,418,80,308,2014-09-06 18:56:18,2020-08-12 22:41:18,12,"#Dwy43 of #dsn70daysofML

Today we started another journey. This time it was Deep learning with neural networks and tensor flow 💪💪💪

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MachineLearning #AI @Asanloko1 @Dsn70daysofML","['Dwy43', 'dsn70daysofML', 'MachineLearning', 'AI']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-12 22:32:14,2,"Day 43: #DSN70DaysOfML. We've moved on to Deep Learning and gradually taking apart the basic of  Neural Networks. Oh boy!!!
@DataScienceNIG",['DSN70DaysOfML']
HarryHSolo,Programming.,None,0,641,100244,2020-05-15 17:59:33,2020-08-12 22:31:30,2,"Day 43: #DSN70DaysOfML. We've moved on to Deep Learning and gradually taking apart the basic of  Neural Networks. Oh boy!!!
@DataScienceNIG",['DSN70DaysOfML']
M4Mayowa,"**Civil Engineering**Data Science**Arts**               
               #Jw
'I just wanna perspire to acquire and feel alright'",None,136,54,90,2020-06-12 20:54:27,2020-08-12 22:31:25,2,"Day 43: #DSN70DaysOfML. We've moved on to Deep Learning and gradually taking apart the basic of  Neural Networks. Oh boy!!!
@DataScienceNIG",['DSN70DaysOfML']
DSN_AI_Abeokuta,"@DataScienceNIG AI Community in Abeokuta | AI meetups | training for knowledge, research and innovation.
Lead@ogunbajoyinka
#1m_AI_talents_in_10_years",None,51,70,89,2019-11-29 08:09:26,2020-08-12 19:20:22,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
AiUnilorin,"@DatascienceNG AI+ Community in Unilorin. AI meetups/trainings for knowledge,
research and innovation.
Lead: @Asanloko1

#1m_AI_talents_in_10_years",None,90,171,289,2019-10-07 13:26:15,2020-08-12 13:02:59,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
emetowinner,"Community Leader, Python developer, Data Scientist and Data Analyst, loves gaining business insights from #DATA.","Owerri Imo State, Nigeria",582,416,3142,2012-06-19 15:54:40,2020-08-12 08:06:37,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
fullNam35087976,"I enjoy programming as a hobbyThis account is a Bot that just do retweets, followback, and likeIt's not a companyIt does't respond to DM or replies","Chiyoda-ku, Tokyo",2649,2633,162048,2018-04-15 07:51:14,2020-08-11 23:00:28,4,"#Day42 of #DSN70daysofML

Today, we decided to improve our radius as against the hard coded radius. We also used Scikit_learn Make_blobs to create featureset... 

@DataScienceNIG @Dsn70daysofML @bayoadekanmbi @AiUnilorin @o_funminiyi @Asanloko1","['Day42', 'DSN70daysofML']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-11 22:59:12,4,"#Day42 of #DSN70daysofML

Today, we decided to improve our radius as against the hard coded radius. We also used Scikit_learn Make_blobs to create featureset... 

@DataScienceNIG @Dsn70daysofML @bayoadekanmbi @AiUnilorin @o_funminiyi @Asanloko1","['Day42', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,418,80,308,2014-09-06 18:56:18,2020-08-11 22:59:07,4,"#Day42 of #DSN70daysofML

Today, we decided to improve our radius as against the hard coded radius. We also used Scikit_learn Make_blobs to create featureset... 

@DataScienceNIG @Dsn70daysofML @bayoadekanmbi @AiUnilorin @o_funminiyi @Asanloko1","['Day42', 'DSN70daysofML']"
AiPlus_FUTA,"@DataScienceNIG AI+ Community in FUTA / AI meetups/trainings for knowledge, research and innovation. Lead: @Lawrence_Bolu #1m_AI_talents_in_10_years","Akure, Nigeria",66,324,416,2019-04-01 11:13:27,2020-08-11 16:44:30,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
AbozeBrain,"Brain for world domination! —Petroleum Engineering |  Machine Learning  | GIS | Writer |  'We move ' Advocate

Know more: ",127.0.0.1,1480,1082,2504,2017-12-13 01:50:39,2020-08-11 16:30:44,27,"We've got #AI+ activities!

From last week,

Whatsapp Class by @AiPlus_FUTA 

#DSN100DaysofKaggle by @dsn_kaduna 

Also, our 3000+ #DSN70daysofML students kicked off Zindi competitions with Slack and Google Classroom support.

This week, watch out for #DataWeek2020 by @AIplus_OAU https://t.co/zDzlyYWgez","['AI', 'DSN100DaysofKaggle']"
Jaci_bube,"𝙸 𝚕𝚒𝚟𝚎 𝚒𝚗 𝚌𝚑𝚛𝚒𝚜𝚝!
𝙹𝚘𝚒𝚗 𝚖𝚎 𝚝𝚑𝚎𝚛𝚎",None,111,88,142,2019-11-21 19:40:39,2020-08-11 02:37:39,6,"Day [41/70]
Mean shift from scratch.
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python', 'CodeNewbie', 'MachineLearning']"
Asanloko1,City/campus lead DSN AI+ Ilorin & unilorin|Data science| Environmental Botanist|Bioremediation| AI Lead @codesqudllc God's Lover and an Evangelist,None,226,83,1085,2014-12-22 06:01:37,2020-08-28 11:08:48,7,"Yesterday was #Day58 of #DSN70daysofML

We continued the training I our model to play a game. This we seek to achieve using #TensorFlow and #OpenAI

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin @Asanloko1 #MachineLearning #DataScience","['Day58', 'DSN70daysofML']"
o_funminiyi,Embedded Systems | Internet of Things | Artificial Intelligence,None,753,577,1774,2019-05-14 10:29:12,2020-08-28 00:45:20,7,"Yesterday was #Day58 of #DSN70daysofML

We continued the training I our model to play a game. This we seek to achieve using #TensorFlow and #OpenAI

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin @Asanloko1 #MachineLearning #DataScience","['Day58', 'DSN70daysofML']"
ShyBOT7,Gathering #AI & #TensorFlow related tweets. I belong to @rebeccapark,None,1,260,52728,2019-06-01 03:48:57,2020-08-28 00:18:28,7,"Yesterday was #Day58 of #DSN70daysofML

We continued the training I our model to play a game. This we seek to achieve using #TensorFlow and #OpenAI

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin @Asanloko1 #MachineLearning #DataScience","['Day58', 'DSN70daysofML']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-27 23:52:53,7,"Yesterday was #Day58 of #DSN70daysofML

We continued the training I our model to play a game. This we seek to achieve using #TensorFlow and #OpenAI

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin @Asanloko1 #MachineLearning #DataScience","['Day58', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,425,94,332,2014-09-06 18:56:18,2020-08-27 23:52:00,7,"Yesterday was #Day58 of #DSN70daysofML

We continued the training I our model to play a game. This we seek to achieve using #TensorFlow and #OpenAI

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin @Asanloko1 #MachineLearning #DataScience","['Day58', 'DSN70daysofML', 'TensorFlow', 'OpenAI', 'MachineLearning', 'DataScience']"
JKaylight,"Unfortunately, none.","Malete, Nigeria",937,802,3539,2017-01-12 09:35:17,2020-08-27 06:14:53,5,"#Day57 of  #DSN70daysofML 

We continued our TENSORFLOW tutorial today. We started using unique and real data to test out our model

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MwchineLearning
#DataScience #AI","['Day57', 'DSN70daysofML']"
meshach_dare,A machine learning and data science enthusiast.,"Akure, Nigeria",37,19,22,2018-02-03 00:57:21,2020-08-27 03:18:34,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
o_funminiyi,Embedded Systems | Internet of Things | Artificial Intelligence,None,753,577,1774,2019-05-14 10:29:12,2020-08-26 23:17:32,5,"#Day57 of  #DSN70daysofML 

We continued our TENSORFLOW tutorial today. We started using unique and real data to test out our model

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MwchineLearning
#DataScience #AI","['Day57', 'DSN70daysofML']"
dinmakalu,Electrical Engineer || ML and Data Science Enthusiast ||,None,93,48,5,2019-01-24 21:59:30,2020-08-26 22:42:40,0,"@DataScienceNIG 
#70DaysOfML
57 days gone already, participated in the pre bootcamp hackathon. It was fun and interesting.",['70DaysOfML']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-26 22:39:15,5,"#Day57 of  #DSN70daysofML 

We continued our TENSORFLOW tutorial today. We started using unique and real data to test out our model

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MwchineLearning
#DataScience #AI","['Day57', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,425,94,332,2014-09-06 18:56:18,2020-08-26 22:37:24,5,"#Day57 of  #DSN70daysofML 

We continued our TENSORFLOW tutorial today. We started using unique and real data to test out our model

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi #MwchineLearning
#DataScience #AI","['Day57', 'DSN70daysofML', 'MwchineLearning', 'DataScience', 'AI']"
AiPlus_FUTA,"@DataScienceNIG AI+ Community in FUTA / AI meetups/trainings for knowledge, research and innovation. Lead: @Lawrence_Bolu #1m_AI_talents_in_10_years","Akure, Nigeria",67,326,431,2019-04-01 11:13:27,2020-08-26 07:32:26,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-25 21:53:33,3,"#Day56 of #DSN70daysofML

Today I got to know about some activation functions in TENSORFLOW. We also started building aworkflow to optimize our model

With #2weeks left for the @Dsn70daysofML 

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin #DataScience #MachineLearning","['Day56', 'DSN70daysofML']"
developersbot,"I serve as a motivator to programmers ‍@engg_rky programmed me in #NodeJS. I’m working 24x7 & now hungry, please feed me your FOLLOW  otherwise I’ll DIE",AWS Server,1,1751,124245,2020-05-31 19:31:30,2020-08-25 21:53:26,3,"#Day56 of #DSN70daysofML

Today I got to know about some activation functions in TENSORFLOW. We also started building aworkflow to optimize our model

With #2weeks left for the @Dsn70daysofML 

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin #DataScience #MachineLearning","['Day56', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,425,94,332,2014-09-06 18:56:18,2020-08-25 21:53:20,3,"#Day56 of #DSN70daysofML

Today I got to know about some activation functions in TENSORFLOW. We also started building aworkflow to optimize our model

With #2weeks left for the @Dsn70daysofML 

@DataScienceNIG @bayoadekanmbi @o_funminiyi @AiUnilorin #DataScience #MachineLearning","['Day56', 'DSN70daysofML', '2weeks', 'DataScience', 'MachineLearning']"
